HR_clean,RA_deg,DEC_deg,Vmag
35851,244.64323996,7.26048856,7.790369844436645
35852,98.20725888,-50.47331023,7.790380234718323
35853,271.00193053,55.27318495,7.790459961891174
35854,161.26715438,-58.14876313,7.790470061302185
35855,94.53217312,-0.37072729,7.7904899787902835
35856,309.4836652,-57.87401211,7.7904998254776
35857,298.21021885,-23.15593263,7.790590095520019
35858,277.70621092,3.15455642,7.790599799156189
35859,272.13660212,-1.48494791,7.790629854202271
35860,132.53085321,61.83329166,7.7906600379943844
35861,311.76697275,34.02850514,7.790680022239685
35862,99.12727237,72.0092225,7.790690221786499
35863,50.58602498,62.72968582,7.790759959220886
35864,76.32208646,-21.25849398,7.790770082473755
35865,355.00033871,-51.61673788,7.790789937973022
35866,245.71573631,-23.11873878,7.79079026222229
35867,274.63958587,-52.75234954,7.7908097887039185
35868,34.64357314,21.89755274,7.790819935798645
35869,230.54697592,-27.00401409,7.790849990844727
35870,307.44901751,36.98037817,7.790880255699157
35871,92.68602239,34.2604325,7.790899939537049
35872,135.39869634,4.98687969,7.790909786224365
35873,92.98394893,-1.32364214,7.790919809341431
35874,9.8941869,49.57331393,7.790920062065124
35875,194.22702548,-45.13066594,7.790960011482238
35876,259.83191184,67.28222776,7.790960187911987
35877,103.99109783,-33.07175061,7.791019859313965
35878,159.02138616,7.03634887,7.791089825630188
35879,37.08632942,62.21900978,7.791119885444641
35880,117.65020787,-18.94058771,7.791129822731018
35881,275.84692006,-42.41780534,7.791130242347717
35882,306.23121414,-40.73378852,7.791160192489624
35883,342.27190572,-39.87330761,7.791190061569214
35884,110.36447706,11.01184134,7.791190085411071
35885,321.61801797,-36.44307756,7.791200184822083
35886,357.38581484,-5.55299893,7.791219825744629
35887,119.92139404,4.88696767,7.7912200880050655
35888,90.43636846,-1.67827386,7.791229948997498
35889,47.30046537,7.43890093,7.7912699460983275
35890,100.82651071,18.14534185,7.7912899065017704
35891,164.1289512,5.27333788,7.791299796104431
35892,299.28455088,-72.11378542,7.791300158500672
35893,157.99028659,24.72309208,7.791309862136841
35894,212.35403128,-34.88290409,7.791310205459594
35895,302.72279717,43.09732816,7.791349949836731
35896,226.19369332,22.41520424,7.791369895935059
35897,224.42338751,-49.87136032,7.791369919776916
35898,283.92819491,-20.01646355,7.791390142440796
35899,304.70100351,22.93981084,7.791419858932495
35900,0.90438051,-31.09416929,7.791439809799194
35901,337.14895121,56.92099217,7.7914398622512815
35902,348.56728055,19.76539756,7.791460123062134
35903,116.98289554,21.03486122,7.791460185050965
35904,155.55096512,-54.58690003,7.791470098495483
35905,98.75571102,24.92088859,7.791490035057068
35906,234.0531841,-48.71331908,7.79151985168457
35907,157.37138413,-33.40886624,7.791529870033264
35908,227.89994421,-51.06255166,7.791549782752991
35909,293.23306563,39.66270794,7.791559929847717
35910,279.08531607,20.00678544,7.79156002998352
35911,285.66876541,29.29260998,7.791610045433044
35912,303.5254368,17.7969968,7.791640095710754
35913,22.97178164,9.98824378,7.791649799346924
35914,271.73095399,-29.07474981,7.791650233268737
35915,122.52614613,-32.91838301,7.791669888496399
35916,148.06101477,25.10820446,7.791679935455322
35917,306.66496975,-30.67583789,7.791680092811585
35918,264.26831717,20.25886532,7.791719856262207
35919,290.17771642,-74.65979281,7.791749973297119
35920,237.92361261,71.34913286,7.7917997884750365
35921,102.72642514,11.66382481,7.791799945831299
35922,280.98451429,34.52169214,7.791859793663025
35923,354.27666061,53.45277971,7.791879830360412
35924,201.07660769,1.39980485,7.791880016326904
35925,64.19048299,-66.6799537,7.792009959220886
35926,320.3761197,-11.458364,7.792060103416443
35927,158.19426958,-43.62762825,7.792139883041382
35928,11.11104702,-26.51568711,7.79214011669159
35929,63.20437457,19.53876235,7.792169966697693
35930,338.13594486,1.58245789,7.792180089950562
35931,224.12472119,17.10322708,7.792229843139649
35932,33.12322412,32.14974876,7.792249798774719
35933,75.19087295,-47.60384707,7.792279958724976
35934,108.501781,-10.44935654,7.7922801637649535
35935,298.73416178,50.81997872,7.792319927215576
35936,187.02419174,20.35440635,7.792330069541931
35937,125.04440941,-23.3592732,7.792380180358887
35938,201.85067911,-66.74714669,7.792469964027405
35939,358.9229086,77.91961741,7.792489819526672
35940,151.28430708,-61.68177343,7.792509822845459
35941,205.90955732,-72.98966565,7.792530217170715
35942,216.92781708,58.33451534,7.792539963722229
35943,91.03007263,-29.33903191,7.792609944343567
35944,284.55242347,24.70885987,7.792630124092102
35945,76.15503654,-17.88510328,7.792639827728271
35946,225.5861354,65.96504329,7.79264006614685
35947,86.86102388,18.72934865,7.792669806480408
35948,317.41204025,42.43316662,7.7926699876785275
35949,352.83711538,9.76170245,7.7926802158355715
35950,90.46060914,31.32683953,7.792690153121948
35951,57.62461161,-60.42769057,7.792710242271423
35952,281.15818203,1.87458972,7.792730069160461
35953,15.57324928,-10.66429333,7.792789783477783
35954,136.07559735,-60.56600029,7.792840189933777
35955,98.62955472,-18.81217169,7.7928898143768315
35956,298.34669408,36.19776436,7.792909903526306
35957,136.21449719,24.60514391,7.79291989326477
35958,180.29192826,3.6323259,7.792920260429383
35959,315.64279823,-15.47402683,7.792940163612366
35960,46.44001656,32.0308556,7.792950263023377
35961,250.26972478,-37.8917655,7.792999777793884
35962,309.87397053,28.08850955,7.793039979934693
35963,222.46927406,-57.34656175,7.793090047836304
35964,306.44812261,53.12941596,7.793099904060364
35965,141.32774101,-28.97902033,7.793120203018188
35966,155.05575043,-86.55682376,7.7931301975250244
35967,261.24026082,16.93492585,7.79316987991333
35968,99.36193162,-19.79499817,7.793169984817505
35969,349.18344093,-1.83001282,7.793170213699341
35970,106.00646801,8.24987228,7.7931901502609255
35971,224.558638,-36.06433099,7.7932102012634275
35972,134.10412139,-76.39086269,7.793229804039002
35973,283.36869904,34.62307793,7.793240113258362
35974,234.4935076,-40.10926103,7.793259806632996
35975,359.34694511,76.31446995,7.79326012134552
35976,4.84378807,-53.84415026,7.7932998561859135
35977,91.87819453,-36.30944334,7.793299984931946
35978,242.3395145,52.9049726,7.793339953422547
35979,198.73012449,-23.85230903,7.793400239944458
35980,236.13189468,8.1141482,7.793420176506043
35981,105.79263958,-70.54162597,7.793430194854737
35982,44.73929341,-53.68947216,7.79348991394043
35983,291.97638219,-42.56037545,7.793539977073669
35984,127.92157276,19.46075568,7.79355975151062
35985,274.08499881,-28.93172557,7.793559880256653
35986,288.95889224,37.29902845,7.793570175170898
35987,128.05895841,32.17022877,7.793590121269226
35988,130.84211599,-52.20885109,7.7936199140548705
35989,143.95400917,0.20018888,7.793640160560608
35990,277.00663945,51.0366086,7.793659987449646
35991,41.43678638,-39.71706139,7.793699874877929
35992,106.54898035,-24.68359323,7.7937097120285035
35993,103.46389749,14.75206909,7.793749938011169
35994,138.78264439,-53.31958648,7.793779945373535
35995,277.02437068,-38.35664007,7.793779945373535
35996,255.50902815,25.0379043,7.7938199138641355
35997,272.93257424,-42.64133751,7.7938398218154905
35998,321.10602213,36.98696035,7.793840074539185
35999,104.59511342,37.98798173,7.793849887847901
36000,154.07054567,-5.82902767,7.7939401054382325
36001,19.59616898,18.57731495,7.79399001121521
36002,294.47482379,24.71288441,7.794030241966247
36003,255.25234518,-66.51124721,7.7940498638153075
36004,321.93768588,31.79526553,7.7940499877929685
36005,49.438913,3.68143971,7.794080047607422
36006,30.66376348,33.76309652,7.794090094566346
36007,29.56186559,68.5382849,7.7941198873519895
36008,87.08784206,-22.05302105,7.7941499614715575
36009,66.1180245,16.88617215,7.794220218658447
36010,97.02341517,-27.14361055,7.794260258674622
36011,290.18967928,64.07666912,7.7942698955535885
36012,150.80226435,-20.93086326,7.794270157814026
36013,267.96739928,12.00801118,7.794349985122681
36014,156.77517632,-50.2737702,7.794379987716675
36015,215.14476588,-58.51596059,7.794430122375489
36016,340.35887374,-27.25706473,7.794439868927002
36017,27.344399,-72.41187375,7.794490022659302
36018,200.34668178,-64.04975545,7.794559931755066
36019,101.265679,22.78964623,7.794600157737732
36020,356.308396,82.80673124,7.79460018157959
36021,227.86877545,-73.42614896,7.794629955291748
36022,37.26095411,-23.20816451,7.794689874649048
36023,297.37887542,82.45492084,7.794760131835938
36024,112.65645526,74.79878551,7.794840068817138
36025,137.37434165,-44.5666619,7.794879961013794
36026,313.53127535,3.95452602,7.794879984855652
36027,339.48585098,38.94977041,7.7948901653289795
36028,295.88917991,12.20701693,7.7949001550674435
36029,199.2435275,-13.15883885,7.794940118789673
36030,267.15356719,-2.19619186,7.79496000289917
36031,33.79954456,-12.05201512,7.79496000289917
36032,111.74973469,-59.57865791,7.794969944953919
36033,160.00014468,-23.6247391,7.794970102310181
36034,76.62442752,35.5625117,7.7950801658630375
36035,301.76519724,-8.18164124,7.795119829177857
36036,105.45786985,-10.88230186,7.7951798295974735
36037,237.22878315,-20.44861147,7.795219798088073
36038,90.43726844,-72.14764543,7.795219798088073
36039,169.14689182,-55.55534145,7.795230178833008
36040,336.14022993,-17.59311559,7.79528000831604
36041,70.82797681,-82.51975847,7.79528000831604
36042,242.6056477,-23.10649768,7.795300025939941
36043,304.23647736,34.13968169,7.795309963226319
36044,305.42162756,-50.7764926,7.795319871902466
36045,351.23196487,55.08574198,7.795330128669739
36046,68.83802214,-8.29168854,7.795349969863891
36047,238.48806455,-51.86026509,7.795369796752929
36048,106.35057279,-38.23392541,7.795389833450318
36049,24.04910564,70.2708326,7.795409832000733
36050,330.95047595,55.8492323,7.795459866523743
36051,208.90356469,-16.14455729,7.795460205078125
36052,262.37296783,-50.39844708,7.795540041923523
36053,12.74027467,73.56732751,7.795540118217469
36054,167.01228003,-42.39111918,7.795549955368042
36055,142.17717991,-35.61272783,7.795550112724304
36056,1.99744221,-78.21099236,7.795580191612244
36057,185.85679506,-41.84779244,7.795590000152588
36058,287.71932443,-31.80781485,7.7956200790405275
36059,72.08035136,-19.72980991,7.79566020488739
36060,53.57977664,59.73492715,7.7956699895858765
36061,357.55965584,17.64619035,7.795679926872253
36062,10.70214315,62.76586262,7.795699863433838
36063,142.54902946,31.32711349,7.7957300233840945
36064,267.65496273,9.54206078,7.795740246772766
36065,173.27323324,-54.32459253,7.795749826431274
36066,266.42980182,-46.91901998,7.795759763717651
36067,31.47913492,6.67752656,7.7957699632644655
36068,52.75328293,27.72429197,7.795799770355225
36069,236.66103013,56.77006194,7.795830225944519
36070,263.63689556,28.20856024,7.79583984375
36071,99.2538267,-16.35672077,7.795890183448791
36072,197.8785871,6.78836424,7.795910110473633
36073,120.65391785,15.91528215,7.795930066108704
36074,119.08343498,10.86485151,7.795939750671387
36075,32.03017649,11.19047996,7.7959501791000365
36076,300.50502614,-19.09917839,7.79595986366272
36077,232.49978164,-12.77653009,7.7960102128982545
36078,152.1163361,24.30878587,7.796019763946533
36079,215.31728423,-11.39851151,7.796029887199402
36080,75.70289524,-8.20945724,7.796049780845642
36081,7.17146112,-54.43115043,7.796149816513061
36082,272.59844807,34.55841045,7.796150102615356
36083,126.10140232,-41.5237976,7.796179990768433
36084,263.67721882,35.8837229,7.796199855804443
36085,225.82563869,-36.9246171,7.796239900588989
36086,153.67743189,-30.81749097,7.796260213851928
36087,185.96163716,54.15850634,7.796290049552917
36088,287.39460187,-23.19097829,7.796299767494202
36089,103.28330483,-7.76555082,7.796309890747071
36090,193.78443246,27.76635776,7.796329727172852
36091,297.43366126,-32.76397541,7.796339850425721
36092,244.26748934,-56.68486128,7.796420063972473
36093,84.8856362,12.00387934,7.79642991065979
36094,238.96072622,-35.67600049,7.796460223197937
36095,80.18129006,17.24294879,7.796510057449341
36096,35.44267846,43.81806412,7.796520099639893
36097,6.88201399,35.58736041,7.796539554595947
36098,158.80120665,40.87627661,7.796539826393127
36099,265.62315731,-2.4238436,7.796550049781799
36100,103.48835979,31.12196483,7.796579999923706
36101,217.36619093,30.67975866,7.796609897613525
36102,54.8871277,22.84000224,7.796609964370727
36103,295.63569109,12.78893129,7.796610026359558
36104,284.99879338,-46.84487674,7.796610107421875
36105,134.75739074,-53.34343296,7.796639766693115
36106,308.11978959,4.1485105,7.796729984283448
36107,250.89215712,-31.22649972,7.796770057678223
36108,121.19937638,6.18605402,7.796770191192627
36109,263.73115387,9.42298667,7.796779999732971
36110,172.47897779,-55.31878492,7.79683027267456
36111,200.69019843,-13.18650884,7.796869864463806
36112,29.6601898,15.93011391,7.796870059967041
36113,105.52039341,-9.88690894,7.796890044212342
36114,67.34422929,-14.05354326,7.7969499206542965
36115,3.25502536,62.72807579,7.796980233192444
36116,287.08654217,-7.43774889,7.796980233192444
36117,305.22315983,-18.15619556,7.797040181159973
36118,169.4032452,-61.63543238,7.797090010643005
36119,57.29393773,75.76858064,7.797209997177124
36120,246.24925436,50.45206321,7.797290034294129
36121,301.91183462,-33.33774854,7.797349910736084
36122,101.42020872,-20.69362778,7.797379941940307
36123,170.7164724,-57.63715156,7.797429761886597
36124,277.72725385,-35.32170354,7.797459797859192
36125,62.5578888,66.84661141,7.79748019695282
36126,275.63762036,43.44905344,7.797530083656311
36127,283.04164324,-73.6079312,7.797540078163147
36128,337.60815825,28.44300987,7.797600054740906
36129,258.09395545,-0.77389078,7.797610177993774
36130,35.80155568,63.60231895,7.79762984752655
36131,143.85513122,3.9051779,7.797630105018616
36132,156.55088055,81.50623351,7.7976397609710695
36133,117.40246833,14.13130109,7.797650094032288
36134,67.22555544,-25.19485865,7.797690057754517
36135,270.69787031,-29.3662627,7.797700095176697
36136,257.13531642,-20.21752854,7.797700238227844
36137,223.94218499,-73.16660818,7.797729954719544
36138,290.50765642,39.48747923,7.797739734649658
36139,260.86261857,-3.12208252,7.7977600049972535
36140,205.07762517,81.05624346,7.797770071029663
36141,131.57271071,-20.42781677,7.797830004692077
36142,32.00030345,29.57043562,7.797850170135498
36143,274.46678251,70.0113137,7.797859768867493
36144,240.7156273,-30.9445175,7.79789981842041
36145,38.4030774,-32.8264542,7.797910118103028
36146,329.75534611,-11.28452387,7.797960081100464
36147,108.12498738,43.9888667,7.798009934425354
36148,322.72376664,10.15667465,7.798040227890015
36149,191.2660621,23.5936953,7.798069810867309
36150,118.45090883,-62.38005783,7.798120141029358
36151,213.23452444,50.7128607,7.798139772415161
36152,88.47748599,-12.39431485,7.798159794807434
36153,56.30282129,-51.25986589,7.798200178146362
36154,97.58019163,-0.02822147,7.798209958076477
36155,327.94762859,-70.35169441,7.798239965438842
36156,16.59759989,-47.59518938,7.798259902000427
36157,142.14475006,-16.52373141,7.798269915580749
36158,223.31574783,40.81669709,7.798279829025269
36159,359.8626403,20.41398744,7.7982799386978146
36160,240.4709658,-64.40026014,7.798279962539673
36161,43.0050398,-50.2120813,7.798309807777405
36162,84.30553874,4.76855928,7.798310055732727
36163,32.64720921,-35.5101571,7.798339967727661
36164,297.48285,-62.56682838,7.798340125083923
36165,181.50155161,-39.22023185,7.798360185623169
36166,28.40983446,-10.41572581,7.798379955291748
36167,245.03841083,27.3333409,7.798400149345398
36168,67.07458304,27.78070194,7.798419952392578
36169,119.29889957,-33.13891479,7.798439831733703
36170,267.81570401,-37.80970483,7.79845992565155
36171,156.748023,29.67527148,7.798460025787353
36172,238.32372726,-14.71680902,7.798470125198365
36173,220.7166224,-24.49186874,7.7984897422790525
36174,41.10394399,62.25683366,7.79848997592926
36175,129.61050055,-46.77641811,7.798490252494812
36176,183.08793636,-59.51567928,7.798499808311463
36177,92.77908331,-1.88380015,7.798530259132385
36178,73.96735732,13.630918,7.798559999465942
36179,253.38610223,-70.60050711,7.798609819412231
36180,341.36297646,-13.00694299,7.798619976043701
36181,338.30521085,17.7851276,7.798640198707581
36182,182.69132705,-59.27746061,7.798670015335083
36183,161.43026677,5.38339272,7.7986798763275145
36184,330.10757027,-63.43133894,7.798700017929077
36185,91.98929126,34.16373815,7.798709936141968
36186,303.07628548,34.85297903,7.798880214691162
36187,85.24773617,-21.54383384,7.798919949531555
36188,299.56033831,10.72795042,7.798930072784424
36189,230.53136707,55.69034887,7.798939905166626
36190,200.40379853,2.85398523,7.798960127830505
36191,229.41623196,-26.25250995,7.798960208892822
36192,345.7984699,-47.25529139,7.798979825973511
36193,269.69823013,-29.92150699,7.799069776535034
36194,112.76445416,50.04846838,7.799080028533935
36195,12.38619108,44.05924096,7.799110035896302
36196,302.79692733,-20.26510066,7.799169988632202
36197,282.24595112,-8.45868323,7.7991899967193605
36198,150.42400569,-60.11293726,7.79919020652771
36199,21.20262118,-10.43022639,7.799209742546082
36200,350.77039556,-10.76424257,7.799210186004639
36201,268.18234958,-38.64263248,7.799239983558655
36202,55.51724431,-17.14591527,7.799279799461365
36203,337.57385451,-62.28224663,7.799289889335633
36204,117.44329518,15.10648217,7.799300198554993
36205,11.52414287,6.09019156,7.799340009689331
36206,8.83103063,-18.56432086,7.7993697786331175
36207,141.84548264,-36.88015017,7.799380083084106
36208,261.57221602,-10.99299648,7.799389853477478
36209,334.06728172,30.04790396,7.799390096664428
36210,108.86905814,-1.17310481,7.799460172653198
36211,225.89027238,-16.59219768,7.799509902000427
36212,10.66695974,71.36583619,7.79953974723816
36213,22.47473566,58.76246431,7.799610109329223
36214,239.87088983,25.43483657,7.7996299886703495
36215,169.1276015,-69.90712907,7.799649920463562
36216,79.14750592,-25.33196696,7.799670143127441
36217,354.51127638,-41.56444784,7.799679789543152
36218,162.93767559,13.5660044,7.799689812660217
36219,18.6626441,-9.97003773,7.79969012260437
36220,291.17447144,22.20153085,7.7997302198410035
36221,123.4876396,-50.31227372,7.799740109443665
36222,103.64103496,-16.75691029,7.799750075340271
36223,341.67655292,53.63942007,7.799820199012756
36224,72.45070082,-54.45456331,7.7998202037811275
36225,80.08873553,-46.56371021,7.799879999160766
36226,199.77236929,-52.6548919,7.799909796714783
36227,196.92708133,-49.72591372,7.79991994380951
36228,96.78826379,0.13501452,7.799960017204285
36229,109.28060683,-13.98980953,7.799979844093323
36230,167.91290271,-60.44336379,7.799990110397339
36231,121.12507587,13.77447554,7.800000166893005
36232,303.55703513,3.80622451,7.800009922981262
36233,168.93181688,45.85511336,7.800010209083557
36234,108.14143662,72.67524531,7.800090017318726
36235,321.47873943,-70.71766364,7.80016987323761
36236,94.26708866,69.47812182,7.800180010795593
36237,231.70515588,-27.97212952,7.800199956893921
36238,67.21951515,52.3894013,7.800289874076843
36239,179.92026908,-60.80305679,7.800289874076843
36240,25.99586498,4.99582125,7.800380072593689
36241,54.87814986,-18.99833365,7.800380229949951
36242,156.01758309,39.03605808,7.800390276908875
36243,74.2154742,33.97714533,7.800420069694519
36244,183.2564681,-62.31293955,7.800440263748169
36245,9.18242293,27.05248509,7.800500054359436
36246,254.50819888,-68.4594299,7.800529799461365
36247,257.75568685,-72.85313255,7.800529880523682
36248,283.54524875,-13.62627634,7.8005398178100585
36249,288.92670141,-14.83768689,7.8005501079559325
36250,333.46781244,72.46533802,7.800569796562195
36251,284.19666416,-14.02799276,7.800620107650757
36252,337.46918164,45.74474421,7.800730156898498
36253,300.08371754,71.90016472,7.800739946365357
36254,43.04859767,-0.65037927,7.800740151405335
36255,239.24519311,-59.41699406,7.800759797096252
36256,36.469966,-23.84235018,7.800809941291809
36257,117.18958001,20.79229111,7.800820217132569
36258,77.19122153,57.40171018,7.800839791297912
36259,39.36366436,-46.646224,7.800839891433716
36260,287.26292216,34.59986588,7.800859880447388
36261,219.23417783,48.22164145,7.800899767875672
36262,266.05453876,5.2506811,7.800909833908081
36263,126.45631768,-29.9305926,7.800950040817261
36264,209.92299793,42.04980802,7.800959930419922
36265,202.27770373,11.63960705,7.801000027656555
36266,199.87983024,-59.24305766,7.8010000801086425
36267,217.13415783,10.32603778,7.801019906997681
36268,21.00178858,-72.32440732,7.80106990814209
36269,218.92385423,-52.47347154,7.801129846572876
36270,264.33224941,-40.32011227,7.801220154762268
36271,293.92357214,17.10863011,7.80126986503601
36272,43.55800264,-11.08941928,7.801269931793213
36273,45.0254477,-0.6824464,7.801280217170715
36274,108.71695552,68.80426892,7.8012997341156005
36275,65.12657942,25.8274528,7.801339888572693
36276,307.76831048,54.59037366,7.801430025100708
36277,260.33071634,-51.12279609,7.801459741592407
36278,118.17548958,3.38395498,7.801460185050964
36279,79.12725245,-21.10003697,7.801570048332215
36280,224.576646,50.10427213,7.801599807739258
36281,308.79516631,62.46884421,7.801609964370727
36282,107.82123035,-34.38938661,7.801619892120361
36283,153.9520836,-52.65320895,7.8016798782348635
36284,213.44793353,-13.34107528,7.801690154075622
36285,261.5282785,-28.54359222,7.8017500877380375
36286,152.89728418,12.03642563,7.801770277023316
36287,95.5760904,44.41215135,7.801779775619507
36288,274.12858018,-30.40500968,7.801780195236206
36289,193.54003089,-78.03707257,7.801809854507447
36290,291.07599259,-70.10763881,7.801810011863709
36291,11.40571903,30.33630252,7.801820034980774
36292,129.92692324,-46.38334953,7.80182975769043
36293,5.57104666,24.67940343,7.801879892349243
36294,333.42374576,52.39189947,7.801880102157593
36295,248.30128737,-49.58920645,7.801910190582276
36296,329.63944416,15.3072088,7.801960124969482
36297,109.41120201,21.28914909,7.802040300369263
36298,249.18991337,10.72035644,7.802049899101258
36299,335.38931742,-14.45690496,7.802070040702819
36300,122.46374219,12.68915948,7.802180185317993
36301,88.68496337,-21.28038001,7.802209978103638
36302,191.30861615,-62.21764724,7.802210111618042
36303,95.33416146,-14.04635203,7.802259731292724
36304,75.28339986,23.43901924,7.802270169258118
36305,258.81086731,-57.81865854,7.802299809455872
36306,222.27465564,19.69819085,7.802310061454773
36307,261.21112041,-41.50048979,7.802330145835876
36308,168.1934126,-5.11694022,7.8023499011993405
36309,315.97415241,46.33053085,7.802360062599182
36310,151.11000662,13.59509212,7.802370138168335
36311,52.9461602,36.483924,7.802399859428406
36312,309.51699531,27.07887565,7.802400145530701
36313,214.86226311,-0.01334978,7.802419815063477
36314,55.1692421,46.02336034,7.802479825019836
36315,204.46693758,-42.51455818,7.802480149269104
36316,173.30587892,38.85736072,7.802489972114563
36317,44.12922242,49.79270948,7.802499809265137
36318,168.51516326,-15.4353229,7.8025298595428465
36319,326.9808932,-44.99507318,7.802530069351196
36320,285.88803309,-20.12858808,7.802530136108398
36321,251.90110289,-33.69965689,7.802599859237671
36322,51.35389958,-52.38165009,7.802600011825562
36323,94.61965231,-56.9999643,7.802619919776917
36324,103.49180031,46.21743053,7.802639985084534
36325,325.89303835,9.17181652,7.802660045623779
36326,147.98106674,49.62197864,7.802660255432129
36327,29.69787626,17.02583853,7.802669858932495
36328,27.91794401,35.66607378,7.802680134773254
36329,111.48192399,5.2334636,7.802690148353577
36330,35.64696873,-39.41368758,7.802769775390625
36331,113.7041882,63.17133523,7.8027701091766355
36332,101.71180445,23.68040154,7.80277994632721
36333,321.76307098,-19.05817371,7.8028102350234985
36334,152.1848756,23.48053337,7.802859969139099
36335,304.85911406,-12.80379918,7.8029201793670655
36336,348.92104789,24.42235016,7.802930145263672
36337,319.87128426,-41.05278592,7.802969956398011
36338,276.32417321,-44.59279012,7.802979846000671
36339,300.25002093,42.00856378,7.802980146408081
36340,318.02891587,45.7034975,7.803010096549988
36341,88.74808349,-30.30578529,7.803040189743042
36342,128.29350858,33.43133447,7.803040189743042
36343,114.38386083,-51.42137556,7.803049921989441
36344,214.54129791,-38.88450263,7.803060221672058
36345,211.1721816,-72.06965435,7.8031201791763305
36346,324.60092977,-29.64049256,7.803120203018189
36347,101.9890394,-11.10843916,7.803129830360413
36348,127.36074371,-12.84776627,7.8031302213668825
36349,261.94820833,-36.5257478,7.803190145492554
36350,219.43018567,-35.52055315,7.80319995880127
36351,126.27690588,4.49722403,7.803200035095215
36352,232.7075919,-65.59932721,7.803200192451477
36353,112.48753392,-23.80054897,7.803229908943177
36354,197.63247857,-10.8146458,7.803319759368897
36355,190.21973463,34.10456145,7.8033899354934695
36356,249.99130778,-39.78894515,7.803439860343933
36357,57.54147693,29.6442792,7.803470120429993
36358,326.57003004,25.9346729,7.803480281829834
36359,153.06271008,-33.91143585,7.8035402631759645
36360,138.41162916,46.99035676,7.803580226898194
36361,288.70823689,-30.83743455,7.803590092658997
36362,272.62024126,-37.2245672,7.803629903793335
36363,91.37481303,-40.06070421,7.8036301326751705
36364,4.03190435,-48.55581299,7.803639736175537
36365,142.75342918,-60.4530242,7.803640179634094
36366,236.83486375,-27.08714954,7.803649883270264
36367,165.73371476,-45.44500989,7.803649883270264
36368,304.03510858,-7.73221791,7.8037001371383665
36369,148.80153905,-28.53670787,7.803730006217957
36370,290.80229804,19.37539288,7.803760299682617
36371,265.38453136,19.14735148,7.803890037536621
36372,347.79861885,-26.91547426,7.803930239677429
36373,36.04511594,39.34608428,7.803949770927429
36374,3.00581516,-54.75088265,7.8039501190185545
36375,200.79114223,-24.7341262,7.804069976806641
36376,94.59082599,72.95062832,7.804070100784302
36377,130.18196765,38.15911508,7.804070129394531
36378,262.92761187,-41.03961212,7.804099807739258
36379,262.38643267,-0.16911962,7.804110050201416
36380,311.87546147,5.29928755,7.80412000656128
36381,88.13517138,-14.55706258,7.804130053520202
36382,109.84946794,22.02454969,7.804139842987061
36383,66.3490309,-35.67556619,7.8041597175598145
36384,288.19438351,-58.26640509,7.804160003662109
36385,202.30221448,0.11919493,7.804169840812683
36386,1.53347778,9.71493282,7.804179964065551
36387,47.21264508,25.36835929,7.804219827651978
36388,118.84882782,63.33973162,7.804220013618469
36389,268.65942507,-33.95631639,7.80422010421753
36390,57.9021791,47.54173746,7.804260029792785
36391,28.54993216,9.95062979,7.804260187149048
36392,283.15993693,-22.30302789,7.8043200874328615
36393,304.21630585,27.05471802,7.80432975769043
36394,293.28786483,59.39606683,7.804359874725342
36395,73.10220027,-13.27054192,7.804399814605713
36396,54.23422773,-68.43812045,7.804409990310669
36397,314.12745308,38.09112281,7.804419770240783
36398,0.26149292,-5.83499845,7.804499764442443
36399,11.230328,3.20099901,7.804530153274536
36400,309.58717579,13.33140957,7.804669704437256
36401,22.08043262,42.78222535,7.8046699905395505
36402,292.74979487,-2.03473412,7.804679956436157
36403,174.38220685,-47.30471401,7.804679961204529
36404,338.03887973,15.82526445,7.804680190086365
36405,265.6283588,-50.65573709,7.804709963798523
36406,109.77722981,-35.18422635,7.804729804992676
36407,176.84418319,-58.34391229,7.804769806861877
36408,308.30979768,47.16585365,7.804779953956604
36409,200.96989065,-75.93043637,7.804780220985412
36410,174.23300098,-20.96797675,7.8047802734375
36411,145.93041391,12.15979609,7.80485013961792
36412,83.2845852,46.881441,7.804889898300171
36413,327.65456285,49.43779127,7.804900283813477
36414,159.48033068,-17.73486319,7.804909725189209
36415,291.29266798,-47.45668247,7.804929947853088
36416,147.59972318,-1.42223063,7.80497977733612
36417,314.72965846,31.47673968,7.805009903907776
36418,9.76709876,-41.89943196,7.8050202369689945
36419,289.92056018,7.79557433,7.805030021667481
36420,226.8584496,-15.41675514,7.805039811134338
36421,97.14884447,-8.46201239,7.805079984664917
36422,51.5923619,-42.83633409,7.805080161094666
36423,55.34640169,34.98051689,7.8050900745391845
36424,292.40741635,-35.08520317,7.805160074234009
36425,15.72251987,29.98612896,7.805219950675965
36426,87.45625922,51.37355773,7.805260124206543
36427,272.35491684,12.41051463,7.8052799510955815
36428,74.20666237,1.52089369,7.805280027389526
36429,307.55698148,27.86611396,7.805289845466614
36430,118.70206351,34.61978695,7.805310244560242
36431,263.39404995,-22.17167607,7.805319766998291
36432,119.6816207,-60.70142193,7.805329852104187
36433,137.60333162,-14.90018077,7.805390205383301
36434,290.03748576,27.91009521,7.805449981689453
36435,226.77623049,33.96503285,7.805470061302185
36436,245.12252054,-18.69031924,7.805540060997009
36437,223.34595876,18.2354045,7.805540084838867
36438,20.54732185,58.28957992,7.805540118217468
36439,356.00386689,29.29671292,7.805549998283386
36440,129.90037264,-14.48912839,7.8055601978302
36441,273.41239313,-18.38817285,7.805570092201233
